interest,bought_sim,bought_same,clicked,searched,adv,buy,buy_CF
0,0,0,1,0,0,0.36,0.6
1,0,0,1,1,0,0.66,0.9
0,0,0,0,0,0,0.42,0.72
0,1,1,0,1,0,0.34,0.7
0,0,1,0,0,0,0.44,0.68
0,0,0,0,0,0,0.36,0.56
1,1,0,0,1,1,0.92,0.68
1,1,0,0,1,1,0.94,0.72
0,1,0,0,0,0,0.38,0.54
1,1,1,1,1,1,0.86,0.62
0,0,0,1,0,0,0.42,0.76
1,1,0,1,1,1,0.86,0.62
0,0,0,1,0,0,0.42,0.74
0,0,0,0,0,0,0.44,0.66
0,0,0,0,0,0,0.36,0.74
0,0,0,0,0,0,0.38,0.66
0,1,1,0,0,0,0.36,0.68
1,1,0,1,0,1,0.94,0.46
0,0,0,0,0,0,0.34,0.62
0,0,0,0,0,0,0.44,0.7
0,0,0,0,0,0,0.46,0.62
0,0,0,0,0,0,0.42,0.64
0,1,0,0,0,0,0.36,0.8
1,0,0,0,1,1,0.84,0.64
0,0,0,0,0,0,0.28,0.78
0,1,1,1,0,0,0.44,0.68
0,1,0,0,1,0,0.5,0.76
1,1,0,0,1,1,0.94,0.7
1,1,1,0,1,1,0.88,0.76
1,1,0,0,1,0,0.76,0.94
0,0,0,0,1,0,0.48,0.68
0,0,0,0,0,0,0.38,0.66
0,0,0,1,0,0,0.44,0.58
1,0,1,0,0,1,0.88,0.68
0,1,0,0,0,0,0.44,0.58
0,0,0,0,1,0,0.5,0.72
1,0,1,1,1,1,0.9,0.7
1,0,1,0,0,0,0.66,0.9
0,0,0,0,0,0,0.46,0.68
0,0,0,0,0,0,0.34,0.74
1,0,0,1,1,1,0.9,0.64
0,0,0,1,0,0,0.4,0.84
1,0,0,1,1,1,0.92,0.54
0,0,0,0,0,0,0.38,0.76
0,0,0,0,0,1,0.68,0.58
0,0,0,0,0,0,0.46,0.74
0,1,0,0,0,1,0.68,0.4
1,1,0,0,1,1,0.8,0.7
0,0,0,0,0,1,0.72,0.32
1,0,1,0,1,1,0.92,0.58
1,1,0,1,1,1,0.82,0.62
0,0,0,0,0,0,0.38,0.58
0,0,0,0,0,0,0.42,0.66
0,0,0,0,0,0,0.48,0.72
0,1,0,0,0,1,0.68,0.38
1,0,0,1,1,1,0.84,0.62
0,0,0,0,0,0,0.52,0.74
1,0,0,0,1,1,0.84,0.64
1,1,0,1,1,1,0.9,0.68
0,0,0,0,0,0,0.54,0.82
0,0,0,0,0,0,0.3,0.66
0,0,0,0,0,1,0.82,0.36
0,0,0,0,0,0,0.36,0.66
1,1,1,0,1,1,0.86,0.58
0,0,0,0,0,0,0.54,0.68
1,1,0,1,1,1,0.92,0.68
1,0,0,1,1,1,0.94,0.72
0,0,1,0,0,0,0.38,0.68
1,0,0,1,0,1,0.92,0.58
1,1,0,0,1,1,0.94,0.6
0,0,0,0,1,0,0.44,0.64
0,1,0,1,0,0,0.48,0.76
0,0,0,1,0,0,0.44,0.7
1,0,0,1,0,1,0.82,0.72
0,1,0,0,0,0,0.32,0.76
0,0,0,0,0,0,0.4,0.7
0,0,0,0,0,0,0.4,0.64
1,0,1,1,1,0,0.54,0.96
0,1,1,0,0,0,0.34,0.8
0,0,0,1,0,1,0.64,0.46
1,0,1,0,1,1,0.88,0.64
0,1,0,0,1,0,0.44,0.58
0,0,0,0,0,0,0.4,0.66
0,0,0,1,0,0,0.36,0.72
0,0,0,0,0,0,0.28,0.7
0,1,0,0,0,0,0.5,0.68
1,0,0,1,1,1,0.82,0.68
1,1,0,1,1,1,0.86,0.74
1,1,0,0,1,1,0.88,0.66
0,1,0,0,0,0,0.4,0.68
0,0,0,0,0,0,0.42,0.58
1,1,1,1,1,1,0.94,0.76
0,0,0,0,0,1,0.62,0.3
0,0,0,0,0,0,0.46,0.66
0,0,0,0,0,0,0.4,0.64
0,0,0,0,0,0,0.36,0.7
0,0,0,1,1,0,0.44,0.76
0,0,0,0,0,0,0.38,0.8
0,0,0,0,0,0,0.34,0.78
0,1,0,0,0,0,0.4,0.7
0,1,0,0,0,1,0.72,0.32
1,1,0,1,1,1,0.8,0.72
0,0,0,0,1,0,0.46,0.6
0,1,0,0,0,1,0.72,0.3
0,0,0,1,0,0,0.28,0.64
0,0,1,0,0,0,0.34,0.7
0,0,0,0,0,0,0.38,0.66
0,1,0,0,0,0,0.34,0.72
0,0,0,0,0,0,0.48,0.7
0,0,0,0,0,1,0.72,0.3
0,0,0,0,0,0,0.42,0.7
0,1,0,0,0,0,0.4,0.66
0,1,1,0,1,0,0.42,0.72
0,1,1,0,0,0,0.42,0.6
0,1,0,0,0,0,0.36,0.76
1,0,0,1,1,1,0.92,0.68
0,1,0,0,0,0,0.48,0.76
0,0,0,0,0,0,0.48,0.6
0,0,0,0,0,0,0.52,0.8
0,0,1,1,0,0,0.38,0.74
1,1,0,1,1,1,0.96,0.68
1,1,1,0,1,1,0.96,0.66
0,0,0,1,0,0,0.38,0.66
1,1,0,1,1,1,0.76,0.86
1,1,1,0,1,1,0.9,0.68
0,0,0,1,0,0,0.32,0.7
0,0,0,0,0,0,0.36,0.72
0,0,0,0,0,0,0.38,0.72
0,1,0,0,0,0,0.38,0.72
0,0,0,0,0,0,0.4,0.6
0,0,0,0,0,0,0.46,0.62
0,1,0,0,0,0,0.36,0.7
0,1,0,0,0,0,0.42,0.68
0,1,0,0,0,0,0.46,0.7
0,0,1,0,0,1,0.72,0.48
0,0,0,0,0,0,0.4,0.72
0,0,0,0,1,0,0.5,0.84
0,0,0,0,0,0,0.26,0.64
0,0,0,0,0,0,0.32,0.76
0,0,0,0,0,0,0.64,0.74
1,1,1,0,1,1,0.88,0.62
1,1,0,1,1,1,0.86,0.64
1,0,0,0,1,1,0.92,0.6
0,0,0,1,0,0,0.52,0.64
0,1,0,0,0,0,0.38,0.72
0,1,0,0,0,0,0.26,0.68
0,0,0,0,0,0,0.4,0.7
1,0,1,1,1,1,0.86,0.7
0,0,0,0,0,0,0.34,0.66
0,0,0,0,0,0,0.42,0.64
1,0,0,1,1,1,0.96,0.64
0,0,0,0,0,0,0.38,0.82
0,0,0,1,0,0,0.36,0.78
0,0,0,0,0,0,0.34,0.7
1,0,0,1,1,1,0.86,0.8
1,1,1,1,1,1,0.8,0.7
0,0,0,0,0,0,0.34,0.7
1,0,0,1,0,1,0.94,0.5
0,0,0,1,0,0,0.36,0.84
0,0,0,0,0,0,0.44,0.7
1,1,0,1,1,0,0.76,0.92
1,1,0,1,1,1,0.86,0.7
0,1,0,0,0,1,0.64,0.4
1,1,0,0,1,1,0.98,0.7
0,0,0,0,1,0,0.34,0.64
1,0,0,1,0,1,0.9,0.7
1,0,0,1,1,1,0.92,0.72
0,0,0,0,0,0,0.4,0.68
0,0,0,0,0,0,0.42,0.72
0,0,0,0,0,0,0.34,0.7
0,0,0,0,0,0,0.4,0.72
0,0,0,0,0,0,0.48,0.76
0,0,0,0,0,0,0.22,0.7
1,1,0,1,1,1,0.9,0.64
1,0,0,1,0,1,0.9,0.74
1,1,1,1,0,1,0.88,0.62
1,1,1,1,1,1,0.9,0.5
0,0,0,0,0,0,0.46,0.78
0,1,0,0,0,0,0.38,0.8
0,0,0,0,1,0,0.44,0.82
1,0,0,1,1,1,0.92,0.54
1,0,0,0,1,1,0.92,0.48
1,1,0,0,0,1,0.92,0.64
0,0,0,1,0,0,0.42,0.74
0,1,0,0,0,0,0.38,0.66
0,0,0,0,1,0,0.48,0.72
1,0,0,1,1,1,0.76,0.66
1,0,0,1,1,1,0.82,0.66
1,1,0,1,1,1,0.84,0.66
1,1,1,1,1,1,0.9,0.68
0,1,1,0,0,0,0.24,0.74
1,1,0,1,1,0,0.72,0.92
1,1,0,0,1,1,0.84,0.58
0,1,0,1,0,0,0.32,0.66
0,1,0,0,0,0,0.36,0.76
1,0,0,1,1,1,0.94,0.56
0,1,0,0,0,0,0.36,0.56
1,0,0,1,1,1,0.92,0.72
0,1,0,0,0,0,0.58,0.74
1,1,1,1,1,1,0.96,0.6
0,0,0,0,0,0,0.38,0.7
1,0,1,0,0,1,0.94,0.64
0,0,0,0,0,0,0.48,0.58
0,0,0,0,0,0,0.4,0.68
1,0,1,0,1,0,0.7,0.92
0,0,0,1,0,0,0.4,0.52
0,0,0,0,0,0,0.38,0.68
1,0,0,0,1,0,0.72,0.9
0,0,0,0,0,0,0.4,0.74
0,0,1,0,0,0,0.48,0.7
0,0,0,0,0,0,0.26,0.66
0,0,1,0,0,0,0.46,0.7
0,0,0,0,0,0,0.36,0.8
1,0,0,1,1,1,0.92,0.66
1,1,1,1,1,0,0.6,0.92
1,1,0,0,1,1,0.94,0.6
0,0,0,0,0,1,0.68,0.56
1,0,1,1,1,1,0.9,0.7
1,1,1,1,1,1,0.98,0.5
1,1,0,1,1,1,0.88,0.64
0,0,0,0,0,0,0.4,0.86
1,0,0,0,0,1,0.94,0.64
0,0,0,0,0,0,0.42,0.82
1,1,1,1,1,1,0.9,0.74
1,1,1,1,1,1,0.9,0.54
0,0,0,0,0,1,0.68,0.42
0,0,1,0,0,1,0.84,0.48
1,1,1,1,1,1,0.88,0.68
0,1,1,1,0,0,0.38,0.62
0,1,0,0,0,0,0.42,0.66
0,1,0,0,0,0,0.38,0.72
0,1,0,0,0,0,0.4,0.74
0,0,0,0,0,1,0.72,0.38
1,1,1,1,0,1,0.96,0.62
0,0,0,0,0,0,0.32,0.74
0,1,0,1,0,1,0.7,0.32
0,0,0,0,0,1,0.76,0.54
0,0,0,0,0,0,0.24,0.7
1,0,1,1,1,1,0.92,0.62
0,0,0,0,0,0,0.28,0.76
0,0,0,0,0,0,0.4,0.76
0,0,0,0,0,0,0.36,0.62
0,1,0,0,0,0,0.46,0.76
0,0,0,0,0,0,0.5,0.68
1,0,0,1,0,1,0.84,0.64
0,1,0,0,1,0,0.32,0.74
1,1,1,1,0,1,0.94,0.56
0,0,1,0,0,0,0.28,0.56
1,1,1,0,0,0,0.58,0.8
0,1,0,0,0,0,0.36,0.74
0,0,0,0,0,0,0.4,0.82
1,0,1,1,0,0,0.66,0.92
0,0,0,0,0,0,0.36,0.76
1,0,0,0,1,1,0.82,0.68
1,0,1,1,1,1,0.96,0.56
0,0,1,0,0,0,0.5,0.74
0,0,1,0,0,1,0.68,0.3
1,1,0,1,1,1,0.92,0.68
0,0,0,1,0,0,0.34,0.82
1,1,0,1,1,0,0.68,0.9
1,1,0,1,1,1,0.96,0.52
0,1,0,0,0,0,0.38,0.76
1,1,1,1,1,1,0.94,0.72
1,0,0,1,1,0,0.68,0.86
0,0,0,0,1,0,0.42,0.72
0,1,0,0,0,0,0.48,0.64
0,1,1,0,0,0,0.5,0.82
0,1,0,0,0,0,0.38,0.7
1,1,0,1,1,1,0.86,0.56
1,0,1,1,1,1,0.9,0.64
0,0,0,0,0,0,0.48,0.78
0,0,0,0,0,0,0.46,0.68
1,1,0,0,0,1,0.92,0.6
0,0,0,0,0,1,0.7,0.4
0,0,1,0,0,0,0.42,0.86
1,1,0,1,0,1,0.94,0.62
1,0,0,0,1,1,0.9,0.66
0,1,0,0,1,0,0.42,0.62
1,1,1,1,1,1,0.88,0.62
0,0,0,0,0,0,0.44,0.72
0,1,1,0,0,0,0.5,0.68
0,0,0,0,0,0,0.4,0.78
0,0,0,0,0,0,0.4,0.78
0,0,0,0,0,1,0.76,0.42
0,0,0,0,0,0,0.6,0.72
0,0,1,0,0,0,0.54,0.68
0,0,0,0,0,0,0.42,0.68
0,0,0,0,0,0,0.46,0.64
0,1,0,1,0,0,0.46,0.72
1,1,1,0,1,1,0.88,0.62
0,0,0,0,0,1,0.6,0.54
0,0,0,0,0,0,0.42,0.68
0,1,0,0,0,0,0.34,0.86
1,1,0,1,1,1,0.84,0.62
0,0,0,0,0,0,0.32,0.76
1,0,1,0,1,1,0.9,0.56
0,0,0,0,0,0,0.32,0.66
0,0,0,0,1,0,0.44,0.84
0,1,0,0,0,0,0.46,0.68
1,1,0,1,1,1,0.86,0.68
0,0,0,0,1,0,0.46,0.82
0,0,0,0,0,1,0.72,0.3
0,0,0,0,1,0,0.32,0.64
0,0,0,0,0,0,0.36,0.68
1,1,0,1,1,1,0.86,0.7
0,0,0,0,0,0,0.38,0.7
1,1,1,0,1,1,0.84,0.62
0,1,0,0,0,0,0.44,0.72
0,0,0,0,0,0,0.32,0.76
0,1,0,0,0,0,0.42,0.6
1,1,0,1,0,1,0.78,0.52
1,0,0,1,1,1,0.92,0.56
0,0,0,0,0,0,0.42,0.66
0,0,0,0,0,0,0.38,0.64
1,0,1,1,1,1,0.92,0.6
0,1,0,0,0,0,0.4,0.54
0,0,0,0,0,0,0.3,0.78
1,0,0,1,0,1,0.94,0.64
1,0,0,0,1,1,0.94,0.62
0,0,0,0,0,0,0.46,0.74
0,0,0,0,0,0,0.4,0.72
1,1,0,1,0,1,0.88,0.72
0,0,0,0,0,0,0.46,0.76
1,1,0,0,1,1,0.92,0.54
0,0,0,1,1,0,0.42,0.62
0,0,0,0,1,0,0.5,0.66
0,0,0,0,0,0,0.44,0.68
0,0,0,0,0,0,0.34,0.78
1,0,0,1,1,1,0.9,0.64
0,0,0,0,0,0,0.54,0.7
0,0,0,0,0,0,0.3,0.64
0,0,0,0,0,1,0.6,0.3
0,0,0,0,0,0,0.32,0.64
0,0,0,0,0,0,0.4,0.76
0,0,0,0,0,0,0.3,0.64
0,0,0,0,0,0,0.32,0.68
0,1,0,0,0,0,0.52,0.58
0,0,0,0,0,0,0.56,0.66
0,0,0,0,0,0,0.3,0.66
0,0,0,0,0,0,0.34,0.72
0,0,0,0,0,0,0.44,0.74
0,0,1,0,0,0,0.38,0.7
1,1,0,1,0,1,0.9,0.7
0,1,0,1,0,0,0.34,0.78
0,0,0,0,0,0,0.34,0.62
0,0,1,0,0,0,0.46,0.66
0,0,1,0,0,0,0.28,0.68
1,1,1,1,1,1,0.88,0.68
0,1,0,0,1,0,0.46,0.66
0,1,0,0,0,0,0.4,0.76
1,0,0,1,1,1,0.94,0.62
0,0,0,1,0,0,0.32,0.68
0,1,0,0,0,0,0.5,0.72
1,1,1,0,1,1,0.84,0.66
1,1,1,0,1,1,0.84,0.54
0,0,0,0,0,0,0.48,0.68
1,1,1,1,1,0,0.46,0.86
1,1,0,0,0,1,0.88,0.6
1,1,0,0,1,1,0.96,0.68
1,0,0,1,0,0,0.72,0.94
1,0,1,1,1,1,0.92,0.58
1,0,0,0,1,1,0.96,0.62
0,0,0,0,0,0,0.38,0.78
0,1,0,0,0,0,0.42,0.72
0,0,0,0,0,0,0.52,0.6
0,0,0,0,0,1,0.76,0.28
0,0,0,0,0,1,0.66,0.4
0,0,0,0,0,0,0.46,0.72
0,0,0,0,0,0,0.3,0.74
0,1,0,0,0,0,0.36,0.78
0,0,0,0,0,0,0.5,0.62
0,0,0,0,0,0,0.48,0.64
0,0,0,0,0,0,0.32,0.7
0,1,0,0,0,0,0.3,0.66
0,1,0,0,0,0,0.38,0.68
0,0,1,0,0,0,0.32,0.72
1,1,0,1,1,1,0.86,0.7
0,0,0,1,0,0,0.42,0.72
1,1,0,1,0,1,0.9,0.68
0,0,0,1,1,0,0.48,0.64
1,1,0,1,1,1,0.88,0.64
1,0,0,0,1,1,0.92,0.6
0,0,0,0,0,0,0.48,0.68
0,0,1,0,0,0,0.34,0.62
0,0,0,0,1,0,0.4,0.66
0,1,0,0,0,0,0.38,0.8
1,1,1,1,0,1,0.82,0.62
1,1,0,1,1,1,0.9,0.52
0,0,0,0,0,0,0.34,0.6
0,0,0,0,0,0,0.38,0.78
1,0,0,1,1,1,0.94,0.62
1,1,0,1,1,1,0.88,0.76
0,0,0,0,0,0,0.38,0.58
1,1,1,1,1,1,0.92,0.74
0,0,0,0,0,1,0.8,0.44
1,1,0,1,1,1,0.86,0.64
1,1,0,0,1,1,0.9,0.56
0,1,0,0,0,0,0.38,0.78
0,1,0,0,0,0,0.3,0.6
1,0,0,1,1,1,0.96,0.7
0,0,0,1,0,0,0.4,0.66
0,1,0,0,0,0,0.44,0.7
1,1,1,1,1,1,0.86,0.74
0,0,0,0,0,0,0.46,0.68
0,0,0,0,0,0,0.28,0.74
0,0,0,0,0,0,0.36,0.62
0,1,1,0,0,0,0.4,0.54
0,1,0,0,0,0,0.38,0.78
1,1,1,1,1,1,0.92,0.62
0,1,0,0,0,0,0.32,0.72
0,0,0,1,1,0,0.4,0.68
0,1,0,0,0,0,0.44,0.78
0,0,0,0,0,1,0.66,0.4
0,0,0,0,0,1,0.68,0.46
0,0,0,0,0,0,0.4,0.78
1,1,0,1,1,1,0.8,0.72
0,1,0,0,0,0,0.38,0.68
0,1,0,0,0,0,0.44,0.64
0,0,0,0,0,1,0.82,0.42
0,0,0,0,0,0,0.44,0.74
0,0,0,0,0,0,0.32,0.74
1,1,0,1,0,1,0.92,0.84
1,1,0,1,0,1,0.88,0.66
0,1,0,0,0,0,0.44,0.86
0,0,0,0,0,0,0.46,0.56
1,0,0,1,1,1,0.88,0.74
1,0,0,1,1,1,0.88,0.72
0,0,0,1,0,0,0.38,0.66
0,1,0,0,0,0,0.48,0.8
1,0,0,0,1,1,0.94,0.68
1,1,1,0,0,1,0.92,0.74
0,0,0,1,0,0,0.36,0.66
1,0,0,0,1,1,0.92,0.74
0,0,0,0,0,0,0.4,0.66
1,0,1,1,1,1,0.9,0.62
0,0,0,0,0,0,0.46,0.78
1,0,0,1,0,0,0.6,0.9
1,0,0,1,1,1,0.84,0.7
0,0,0,0,1,0,0.54,0.8
0,0,0,0,1,0,0.24,0.62
0,0,0,1,0,0,0.54,0.76
0,0,0,0,0,0,0.46,0.76
0,0,0,0,0,0,0.38,0.7
0,0,0,0,0,0,0.4,0.6
1,0,1,0,1,1,0.92,0.66
0,0,0,0,0,0,0.38,0.74
0,0,0,0,0,0,0.42,0.7
0,1,0,0,0,0,0.32,0.74
0,1,0,0,0,0,0.46,0.68
0,0,0,0,0,0,0.38,0.72
0,1,0,0,1,0,0.36,0.78
0,0,0,0,0,0,0.38,0.74
0,0,0,0,1,0,0.22,0.8
0,0,0,1,0,0,0.46,0.68
0,0,0,0,0,0,0.36,0.68
1,1,0,0,1,1,0.94,0.58
1,1,1,0,1,1,0.92,0.64
1,0,1,0,1,1,0.94,0.68
0,1,1,0,0,1,0.82,0.42
0,0,0,0,0,0,0.34,0.56
1,0,1,1,1,1,0.88,0.6
0,0,0,1,0,0,0.52,0.68
0,0,0,0,0,0,0.5,0.8
0,0,0,0,0,0,0.32,0.66
0,0,1,0,0,0,0.54,0.64
1,1,0,1,1,1,0.92,0.64
0,0,0,0,0,0,0.34,0.8
1,0,1,0,1,1,0.86,0.62
0,1,0,0,0,0,0.32,0.74
0,0,0,0,0,0,0.46,0.72
0,0,0,0,0,0,0.38,0.64
0,0,0,0,0,0,0.32,0.76
0,0,0,0,0,1,0.62,0.4
0,0,0,0,0,0,0.34,0.72
0,1,0,0,0,0,0.52,0.78
0,0,0,0,0,0,0.5,0.6
0,0,0,0,0,0,0.38,0.76
0,1,0,0,0,0,0.4,0.74
1,0,0,1,1,1,0.9,0.58
1,1,1,0,1,0,0.64,0.98
1,1,1,1,1,1,0.92,0.72
0,1,0,0,1,0,0.4,0.74
0,0,0,0,0,0,0.52,0.72
0,0,0,0,0,0,0.42,0.68
0,0,0,0,0,0,0.48,0.64
0,0,0,0,0,0,0.36,0.68
0,0,0,0,0,0,0.48,0.72
0,0,0,0,0,0,0.48,0.74
0,0,0,0,0,0,0.58,0.82
1,0,1,0,1,1,0.94,0.64
0,0,0,0,0,0,0.44,0.6
1,1,1,1,1,1,0.84,0.7
0,0,0,0,0,0,0.46,0.56
0,0,0,0,0,0,0.32,0.7
0,0,0,0,1,0,0.28,0.56
1,1,1,1,0,1,0.84,0.7
0,0,0,0,0,0,0.44,0.66
0,0,0,0,0,0,0.44,0.66
0,1,0,0,0,0,0.46,0.66
0,0,0,0,0,0,0.36,0.72
1,1,0,0,1,1,0.94,0.68
1,0,0,0,1,1,0.94,0.64
1,1,0,1,1,0,0.62,0.88
1,0,1,0,0,1,0.84,0.72
1,1,0,1,1,1,0.92,0.68
0,1,0,0,0,0,0.44,0.76
0,0,0,0,0,0,0.46,0.8
1,0,0,1,0,1,0.9,0.64
0,0,0,0,0,0,0.42,0.78
0,1,0,0,0,0,0.4,0.7
1,1,1,0,1,1,0.96,0.56
0,1,0,0,1,0,0.4,0.76
0,0,0,0,0,1,0.62,0.42
1,1,0,1,1,1,0.9,0.72
1,1,0,1,0,1,0.9,0.62
0,0,0,0,0,0,0.36,0.82
0,0,0,0,0,0,0.3,0.58
0,0,0,0,0,0,0.38,0.78
0,1,0,1,0,0,0.42,0.68
0,0,0,0,0,0,0.38,0.6
1,1,1,0,1,1,0.9,0.76
0,0,0,0,0,1,0.66,0.3
0,0,0,0,0,0,0.28,0.68
0,0,0,0,0,0,0.28,0.72
0,1,0,0,0,0,0.34,0.62
0,0,0,0,0,0,0.52,0.62
0,0,0,1,1,0,0.52,0.66
0,0,0,0,0,0,0.48,0.68
0,1,0,0,1,0,0.46,0.74
0,0,0,0,0,0,0.4,0.7
1,1,0,1,0,1,0.9,0.72
1,1,1,1,1,1,0.88,0.64
0,1,0,1,0,0,0.32,0.72
0,0,0,0,0,0,0.42,0.74
0,0,1,0,0,1,0.68,0.52
0,0,0,0,0,0,0.48,0.68
0,1,0,0,0,0,0.36,0.76
1,1,0,1,1,1,0.86,0.58
0,0,0,0,0,0,0.5,0.68
1,0,0,0,1,1,0.96,0.58
0,0,0,0,0,0,0.44,0.64
0,0,0,0,0,0,0.48,0.66
1,1,0,1,1,1,0.96,0.66
0,0,0,0,0,0,0.32,0.66
0,0,0,0,0,0,0.36,0.7
1,1,0,1,0,1,0.88,0.7
0,1,0,0,0,0,0.44,0.72
1,1,1,1,1,1,0.84,0.64
0,0,0,0,0,0,0.3,0.62
1,1,1,1,1,1,0.9,0.72
0,0,0,1,0,0,0.3,0.7
0,1,0,0,0,0,0.44,0.66
0,1,0,0,0,0,0.42,0.76
0,0,0,0,0,0,0.28,0.8
0,1,1,0,0,0,0.4,0.74
0,1,0,0,0,0,0.26,0.74
0,1,0,0,0,0,0.32,0.78
1,1,0,1,1,1,0.94,0.6
0,0,0,0,0,0,0.32,0.8
0,0,0,0,0,1,0.64,0.48
0,0,0,0,0,0,0.42,0.76
1,0,0,1,1,1,0.82,0.68
0,0,0,1,0,1,0.78,0.5
1,1,1,1,1,1,0.96,0.64
0,0,0,0,0,0,0.44,0.74
1,0,1,0,1,1,0.92,0.78
0,0,0,0,0,0,0.48,0.8
1,1,0,1,1,1,0.92,0.62
0,0,0,0,0,0,0.4,0.76
0,1,1,0,0,0,0.42,0.66
0,0,0,0,0,0,0.38,0.58
0,0,0,0,0,0,0.5,0.6
0,0,1,0,0,0,0.46,0.68
1,0,1,0,0,1,0.98,0.66
0,1,0,0,0,1,0.62,0.46
0,0,0,0,0,0,0.4,0.76
0,0,0,0,0,0,0.56,0.72
0,0,0,1,0,1,0.64,0.4
0,0,1,0,0,0,0.34,0.72
0,0,0,1,0,0,0.46,0.8
0,0,0,0,1,1,0.58,0.4
0,1,0,0,0,0,0.4,0.74
0,0,0,0,0,1,0.78,0.48
1,0,0,0,1,1,0.88,0.6
0,0,0,0,0,0,0.36,0.74
1,1,0,0,0,1,0.84,0.6
0,0,0,0,0,0,0.4,0.86
0,0,0,0,0,0,0.44,0.82
0,0,0,0,0,0,0.48,0.64
0,0,0,0,0,0,0.36,0.56
1,0,1,1,1,1,1,0.74
0,0,1,1,0,0,0.4,0.74
1,0,1,1,1,1,0.94,0.6
0,0,1,1,0,0,0.42,0.66
0,0,0,1,0,0,0.36,0.64
1,0,0,0,0,1,0.86,0.72
0,1,0,0,0,0,0.42,0.6
0,0,0,0,0,0,0.34,0.72
0,0,0,0,0,0,0.26,0.74
0,0,0,1,0,0,0.4,0.66
1,0,0,1,0,1,0.86,0.74
0,0,0,0,0,0,0.38,0.72
1,1,0,1,1,0,0.62,0.9
1,0,1,0,1,1,0.94,0.78
0,0,0,0,0,1,0.68,0.48
1,1,0,1,1,0,0.52,0.92
0,0,0,0,0,0,0.44,0.72
0,0,0,0,0,0,0.48,0.68
0,0,0,0,1,0,0.34,0.8
0,0,0,1,0,0,0.42,0.66
1,1,1,1,1,1,0.86,0.58
1,1,0,1,1,0,0.62,0.94
0,0,0,1,0,0,0.44,0.6
0,1,0,0,0,0,0.38,0.7
1,1,1,1,0,1,0.92,0.68
0,0,0,0,0,0,0.36,0.68
0,0,0,0,0,0,0.32,0.7
0,0,0,0,0,0,0.28,0.62
0,0,0,0,1,0,0.38,0.64
0,0,1,0,0,0,0.38,0.62
0,0,0,0,0,0,0.48,0.74
0,0,1,0,0,0,0.5,0.7
0,0,0,0,0,0,0.48,0.66
0,0,0,1,0,0,0.54,0.7
0,0,0,0,0,0,0.48,0.66
0,0,0,0,0,1,0.62,0.4
0,0,1,1,0,0,0.62,0.62
0,0,0,0,0,0,0.4,0.64
0,0,0,0,0,1,0.72,0.42
0,0,0,1,0,0,0.56,0.62
1,0,0,1,1,1,0.88,0.74
1,0,0,1,1,1,0.92,0.7
0,0,0,1,0,0,0.44,0.62
0,0,0,0,0,0,0.28,0.78
0,0,0,0,0,0,0.36,0.66
1,0,0,0,1,1,0.9,0.68
0,0,0,0,0,0,0.38,0.76
0,0,0,0,0,0,0.36,0.64
0,0,0,0,0,0,0.44,0.7
0,0,0,0,0,1,0.74,0.38
1,1,1,1,1,1,0.96,0.64
0,0,0,0,0,0,0.28,0.78
0,0,0,0,0,0,0.36,0.82
0,0,1,0,0,0,0.34,0.62
0,0,0,0,0,0,0.4,0.74
1,1,0,1,1,1,0.86,0.7
0,1,0,0,0,0,0.32,0.74
0,0,0,0,0,0,0.3,0.74
0,0,1,0,0,0,0.42,0.7
1,0,1,0,1,1,0.88,0.66
0,0,0,0,1,1,0.74,0.52
0,1,0,0,1,0,0.4,0.76
0,0,0,0,0,0,0.26,0.68
0,1,0,1,0,0,0.26,0.74
0,0,0,0,1,0,0.48,0.76
0,0,0,0,0,0,0.54,0.76
1,0,0,1,1,1,0.88,0.74
1,0,1,0,0,1,0.86,0.66
0,0,0,0,0,0,0.44,0.62
0,1,0,1,0,0,0.48,0.74
0,1,0,0,0,1,0.78,0.34
1,1,1,1,1,1,0.86,0.74
0,0,0,0,0,0,0.44,0.66
1,1,0,1,1,1,0.88,0.6
1,0,1,1,1,1,0.88,0.74
0,0,0,0,0,0,0.44,0.78
0,0,0,0,0,0,0.42,0.72
0,0,0,0,0,0,0.46,0.74
0,0,1,0,1,1,0.76,0.26
0,0,0,0,0,0,0.42,0.72
0,0,0,0,0,0,0.24,0.72
0,0,0,1,0,0,0.44,0.58
1,0,1,0,1,1,0.88,0.68
0,0,0,0,0,0,0.56,0.82
1,1,1,1,1,1,0.82,0.62
1,1,1,0,1,1,0.96,0.52
0,0,0,0,0,0,0.3,0.74
0,0,0,0,0,0,0.44,0.78
0,0,0,0,0,0,0.32,0.7
0,0,0,0,0,0,0.5,0.68
0,0,0,0,0,0,0.3,0.64
0,1,0,0,0,0,0.44,0.74
0,0,0,0,0,0,0.5,0.76
0,0,0,1,0,0,0.4,0.76
0,0,0,0,0,0,0.42,0.66
0,0,0,0,0,0,0.38,0.66
1,1,0,1,1,1,0.92,0.6
0,0,0,0,0,0,0.46,0.68
0,0,0,0,0,1,0.66,0.44
0,0,0,0,0,0,0.38,0.68
0,0,0,0,0,0,0.38,0.68
0,0,0,0,0,0,0.34,0.8
0,0,0,0,0,0,0.4,0.66
1,1,0,1,1,0,0.6,0.9
0,1,0,0,0,0,0.44,0.64
0,0,0,0,0,0,0.46,0.6
0,0,0,0,0,0,0.32,0.72
1,0,1,1,1,1,0.94,0.74
